month,year,month_num,quarter_label,year_quarter,region,region_abbr,region_group,geo_level,industry,measure,value,status,data_available
2016-05,2016,5,Q2,2016-Q2,Manitoba,MB,Prairies,Province/Territory,Business sector industries [T004],Opening businesses,1187.0,,1
2016-05,2016,5,Q2,2016-Q2,Manitoba,MB,Prairies,Province/Territory,Business sector industries [T004],Continuing businesses,26174.0,,1
2016-05,2016,5,Q2,2016-Q2,Manitoba,MB,Prairies,Province/Territory,Business sector industries [T004],Closing businesses,1118.0,,1
2016-05,2016,5,Q2,2016-Q2,Manitoba,MB,Prairies,Province/Territory,Business sector industries [T004],Reopening businesses,737.0,,1
2016-05,2016,5,Q2,2016-Q2,Manitoba,MB,Prairies,Province/Territory,Business sector industries [T004],Entrants,450.0,,1
2016-05,2016,5,Q2,2016-Q2,Manitoba,MB,Prairies,Province/Territory,Business sector industries [T004],Temporary closures,652.0,,1
2016-05,2016,5,Q2,2016-Q2,Manitoba,MB,Prairies,Province/Territory,Business sector industries [T004],Exits,466.0,,1
2016-05,2016,5,Q2,2016-Q2,Saskatchewan,SK,Prairies,Province/Territory,Business sector industries [T004],Active businesses,25144.0,,1
2016-05,2016,5,Q2,2016-Q2,Saskatchewan,SK,Prairies,Province/Territory,Business sector industries [T004],Opening businesses,1115.0,,1
2016-05,2016,5,Q2,2016-Q2,Saskatchewan,SK,Prairies,Province/Territory,Business sector industries [T004],Continuing businesses,24021.0,,1
2016-05,2016,5,Q2,2016-Q2,Saskatchewan,SK,Prairies,Province/Territory,Business sector industries [T004],Closing businesses,1222.0,,1
2016-05,2016,5,Q2,2016-Q2,Saskatchewan,SK,Prairies,Province/Territory,Business sector industries [T004],Reopening businesses,701.0,,1
2016-05,2016,5,Q2,2016-Q2,Saskatchewan,SK,Prairies,Province/Territory,Business sector industries [T004],Entrants,414.0,,1
2016-05,2016,5,Q2,2016-Q2,Saskatchewan,SK,Prairies,Province/Territory,Business sector industries [T004],Temporary closures,728.0,,1
2016-05,2016,5,Q2,2016-Q2,Saskatchewan,SK,Prairies,Province/Territory,Business sector industries [T004],Exits,494.0,,1
2016-05,2016,5,Q2,2016-Q2,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],Active businesses,122147.0,,1
2016-05,2016,5,Q2,2016-Q2,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],Opening businesses,6294.0,,1
2016-05,2016,5,Q2,2016-Q2,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],Continuing businesses,115833.0,,1
2016-05,2016,5,Q2,2016-Q2,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],Closing businesses,7074.0,,1
2016-05,2016,5,Q2,2016-Q2,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],Reopening businesses,3971.0,,1
2016-05,2016,5,Q2,2016-Q2,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],Entrants,2323.0,,1
2016-05,2016,5,Q2,2016-Q2,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],Temporary closures,4373.0,,1
2016-05,2016,5,Q2,2016-Q2,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],Exits,2701.0,,1
2016-05,2016,5,Q2,2016-Q2,British Columbia,BC,West,Province/Territory,Business sector industries [T004],Active businesses,141698.0,,1
2016-05,2016,5,Q2,2016-Q2,British Columbia,BC,West,Province/Territory,Business sector industries [T004],Opening businesses,6712.0,,1
2016-05,2016,5,Q2,2016-Q2,British Columbia,BC,West,Province/Territory,Business sector industries [T004],Continuing businesses,135075.0,,1
2016-05,2016,5,Q2,2016-Q2,British Columbia,BC,West,Province/Territory,Business sector industries [T004],Closing businesses,6496.0,,1
2016-05,2016,5,Q2,2016-Q2,British Columbia,BC,West,Province/Territory,Business sector industries [T004],Reopening businesses,3970.0,,1
2016-05,2016,5,Q2,2016-Q2,British Columbia,BC,West,Province/Territory,Business sector industries [T004],Entrants,2742.0,,1
2016-05,2016,5,Q2,2016-Q2,British Columbia,BC,West,Province/Territory,Business sector industries [T004],Temporary closures,3814.0,,1
2016-05,2016,5,Q2,2016-Q2,British Columbia,BC,West,Province/Territory,Business sector industries [T004],Exits,2682.0,,1
2016-05,2016,5,Q2,2016-Q2,Yukon,YT,North,Province/Territory,Business sector industries [T004],Active businesses,1289.0,,1
2016-05,2016,5,Q2,2016-Q2,Yukon,YT,North,Province/Territory,Business sector industries [T004],Opening businesses,72.0,,1
2016-05,2016,5,Q2,2016-Q2,Yukon,YT,North,Province/Territory,Business sector industries [T004],Continuing businesses,1216.0,,1
2016-05,2016,5,Q2,2016-Q2,Yukon,YT,North,Province/Territory,Business sector industries [T004],Closing businesses,74.0,,1
2016-05,2016,5,Q2,2016-Q2,Yukon,YT,North,Province/Territory,Business sector industries [T004],Reopening businesses,,x,0
2016-05,2016,5,Q2,2016-Q2,Yukon,YT,North,Province/Territory,Business sector industries [T004],Entrants,,x,0
2016-05,2016,5,Q2,2016-Q2,Yukon,YT,North,Province/Territory,Business sector industries [T004],Temporary closures,,x,0
2016-05,2016,5,Q2,2016-Q2,Yukon,YT,North,Province/Territory,Business sector industries [T004],Exits,,x,0
2016-05,2016,5,Q2,2016-Q2,Northwest Territories,NT,North,Province/Territory,Business sector industries [T004],Active businesses,1002.0,,1
2016-05,2016,5,Q2,2016-Q2,Northwest Territories,NT,North,Province/Territory,Business sector industries [T004],Opening businesses,47.0,,1
2016-05,2016,5,Q2,2016-Q2,Northwest Territories,NT,North,Province/Territory,Business sector industries [T004],Continuing businesses,954.0,,1
2016-05,2016,5,Q2,2016-Q2,Northwest Territories,NT,North,Province/Territory,Business sector industries [T004],Closing businesses,51.0,,1
2016-05,2016,5,Q2,2016-Q2,Northwest Territories,NT,North,Province/Territory,Business sector industries [T004],Reopening businesses,,x,0
2016-05,2016,5,Q2,2016-Q2,Northwest Territories,NT,North,Province/Territory,Business sector industries [T004],Entrants,,x,0
2016-05,2016,5,Q2,2016-Q2,Northwest Territories,NT,North,Province/Territory,Business sector industries [T004],Temporary closures,,x,0
2016-05,2016,5,Q2,2016-Q2,Northwest Territories,NT,North,Province/Territory,Business sector industries [T004],Exits,,x,0
2016-05,2016,5,Q2,2016-Q2,Nunavut,NU,North,Province/Territory,Business sector industries [T004],Active businesses,343.0,,1
2016-05,2016,5,Q2,2016-Q2,Nunavut,NU,North,Province/Territory,Business sector industries [T004],Opening businesses,,x,0
2016-05,2016,5,Q2,2016-Q2,Nunavut,NU,North,Province/Territory,Business sector industries [T004],Continuing businesses,,x,0
2016-05,2016,5,Q2,2016-Q2,Nunavut,NU,North,Province/Territory,Business sector industries [T004],Closing businesses,,x,0
2016-05,2016,5,Q2,2016-Q2,Nunavut,NU,North,Province/Territory,Business sector industries [T004],Reopening businesses,,x,0
2016-05,2016,5,Q2,2016-Q2,Nunavut,NU,North,Province/Territory,Business sector industries [T004],Entrants,,x,0
2016-05,2016,5,Q2,2016-Q2,Nunavut,NU,North,Province/Territory,Business sector industries [T004],Temporary closures,,x,0
2016-05,2016,5,Q2,2016-Q2,Nunavut,NU,North,Province/Territory,Business sector industries [T004],Exits,,x,0
2016-06,2016,6,Q2,2016-Q2,Canada,CA,National,National,Business sector industries [T004],Active businesses,881448.0,,1
2016-06,2016,6,Q2,2016-Q2,Canada,CA,National,National,Business sector industries [T004],Opening businesses,38052.0,,1
2016-06,2016,6,Q2,2016-Q2,Canada,CA,National,National,Business sector industries [T004],Continuing businesses,845006.0,,1
2016-06,2016,6,Q2,2016-Q2,Canada,CA,National,National,Business sector industries [T004],Closing businesses,38042.0,,1
2016-06,2016,6,Q2,2016-Q2,Canada,CA,National,National,Business sector industries [T004],Reopening businesses,25408.0,,1
2016-06,2016,6,Q2,2016-Q2,Canada,CA,National,National,Business sector industries [T004],Entrants,12644.0,,1
2016-06,2016,6,Q2,2016-Q2,Canada,CA,National,National,Business sector industries [T004],Temporary closures,27439.0,,1
2016-06,2016,6,Q2,2016-Q2,Canada,CA,National,National,Business sector industries [T004],Exits,10603.0,,1
2016-06,2016,6,Q2,2016-Q2,Newfoundland and Labrador,NL,Atlantic,Province/Territory,Business sector industries [T004],Active businesses,14250.0,,1
2016-06,2016,6,Q2,2016-Q2,Newfoundland and Labrador,NL,Atlantic,Province/Territory,Business sector industries [T004],Opening businesses,618.0,,1
2016-06,2016,6,Q2,2016-Q2,Newfoundland and Labrador,NL,Atlantic,Province/Territory,Business sector industries [T004],Continuing businesses,13646.0,,1
2016-06,2016,6,Q2,2016-Q2,Newfoundland and Labrador,NL,Atlantic,Province/Territory,Business sector industries [T004],Closing businesses,671.0,,1
2016-06,2016,6,Q2,2016-Q2,Newfoundland and Labrador,NL,Atlantic,Province/Territory,Business sector industries [T004],Reopening businesses,404.0,,1
2016-06,2016,6,Q2,2016-Q2,Newfoundland and Labrador,NL,Atlantic,Province/Territory,Business sector industries [T004],Entrants,214.0,,1
2016-06,2016,6,Q2,2016-Q2,Newfoundland and Labrador,NL,Atlantic,Province/Territory,Business sector industries [T004],Temporary closures,438.0,,1
2016-06,2016,6,Q2,2016-Q2,Newfoundland and Labrador,NL,Atlantic,Province/Territory,Business sector industries [T004],Exits,233.0,,1
2016-06,2016,6,Q2,2016-Q2,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],Active businesses,3671.0,,1
2016-06,2016,6,Q2,2016-Q2,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],Opening businesses,188.0,,1
2016-06,2016,6,Q2,2016-Q2,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],Continuing businesses,3511.0,,1
2016-06,2016,6,Q2,2016-Q2,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],Closing businesses,178.0,,1
2016-06,2016,6,Q2,2016-Q2,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],Reopening businesses,123.0,,1
2016-06,2016,6,Q2,2016-Q2,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],Entrants,65.0,,1
2016-06,2016,6,Q2,2016-Q2,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],Temporary closures,136.0,,1
2016-06,2016,6,Q2,2016-Q2,Prince Edward Island,PE,Atlantic,Province/Territory,Business sector industries [T004],Exits,42.0,,1
2016-06,2016,6,Q2,2016-Q2,Nova Scotia,NS,Atlantic,Province/Territory,Business sector industries [T004],Active businesses,19781.0,,1
2016-06,2016,6,Q2,2016-Q2,Nova Scotia,NS,Atlantic,Province/Territory,Business sector industries [T004],Opening businesses,695.0,,1
2016-06,2016,6,Q2,2016-Q2,Nova Scotia,NS,Atlantic,Province/Territory,Business sector industries [T004],Continuing businesses,19099.0,,1
2016-06,2016,6,Q2,2016-Q2,Nova Scotia,NS,Atlantic,Province/Territory,Business sector industries [T004],Closing businesses,797.0,,1
2016-06,2016,6,Q2,2016-Q2,Nova Scotia,NS,Atlantic,Province/Territory,Business sector industries [T004],Reopening businesses,455.0,,1
2016-06,2016,6,Q2,2016-Q2,Nova Scotia,NS,Atlantic,Province/Territory,Business sector industries [T004],Entrants,240.0,,1
2016-06,2016,6,Q2,2016-Q2,Nova Scotia,NS,Atlantic,Province/Territory,Business sector industries [T004],Temporary closures,578.0,,1
2016-06,2016,6,Q2,2016-Q2,Nova Scotia,NS,Atlantic,Province/Territory,Business sector industries [T004],Exits,219.0,,1
2016-06,2016,6,Q2,2016-Q2,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],Active businesses,17506.0,,1
2016-06,2016,6,Q2,2016-Q2,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],Opening businesses,666.0,,1
2016-06,2016,6,Q2,2016-Q2,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],Continuing businesses,16848.0,,1
2016-06,2016,6,Q2,2016-Q2,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],Closing businesses,684.0,,1
2016-06,2016,6,Q2,2016-Q2,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],Reopening businesses,443.0,,1
2016-06,2016,6,Q2,2016-Q2,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],Entrants,223.0,,1
2016-06,2016,6,Q2,2016-Q2,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],Temporary closures,474.0,,1
2016-06,2016,6,Q2,2016-Q2,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],Exits,210.0,,1
2016-06,2016,6,Q2,2016-Q2,Quebec,QC,Central,Province/Territory,Business sector industries [T004],Active businesses,187437.0,,1
2016-06,2016,6,Q2,2016-Q2,Quebec,QC,Central,Province/Territory,Business sector industries [T004],Opening businesses,5833.0,,1
2016-06,2016,6,Q2,2016-Q2,Quebec,QC,Central,Province/Territory,Business sector industries [T004],Continuing businesses,181863.0,,1
2016-06,2016,6,Q2,2016-Q2,Quebec,QC,Central,Province/Territory,Business sector industries [T004],Closing businesses,5841.0,,1
2016-06,2016,6,Q2,2016-Q2,Quebec,QC,Central,Province/Territory,Business sector industries [T004],Reopening businesses,3869.0,,1
2016-06,2016,6,Q2,2016-Q2,Quebec,QC,Central,Province/Territory,Business sector industries [T004],Entrants,1964.0,,1
2016-06,2016,6,Q2,2016-Q2,Quebec,QC,Central,Province/Territory,Business sector industries [T004],Temporary closures,4114.0,,1
2016-06,2016,6,Q2,2016-Q2,Quebec,QC,Central,Province/Territory,Business sector industries [T004],Exits,1727.0,,1
2016-06,2016,6,Q2,2016-Q2,Ontario,ON,Central,Province/Territory,Business sector industries [T004],Active businesses,333139.0,,1
2016-06,2016,6,Q2,2016-Q2,Ontario,ON,Central,Province/Territory,Business sector industries [T004],Opening businesses,13930.0,,1
2016-06,2016,6,Q2,2016-Q2,Ontario,ON,Central,Province/Territory,Business sector industries [T004],Continuing businesses,318653.0,,1
2016-06,2016,6,Q2,2016-Q2,Ontario,ON,Central,Province/Territory,Business sector industries [T004],Closing businesses,14638.0,,1
2016-06,2016,6,Q2,2016-Q2,Ontario,ON,Central,Province/Territory,Business sector industries [T004],Reopening businesses,9303.0,,1
2016-06,2016,6,Q2,2016-Q2,Ontario,ON,Central,Province/Territory,Business sector industries [T004],Entrants,4627.0,,1
2016-06,2016,6,Q2,2016-Q2,Ontario,ON,Central,Province/Territory,Business sector industries [T004],Temporary closures,10565.0,,1
2016-06,2016,6,Q2,2016-Q2,Ontario,ON,Central,Province/Territory,Business sector industries [T004],Exits,4073.0,,1
2016-06,2016,6,Q2,2016-Q2,Manitoba,MB,Prairies,Province/Territory,Business sector industries [T004],Active businesses,27321.0,,1
2016-06,2016,6,Q2,2016-Q2,Manitoba,MB,Prairies,Province/Territory,Business sector industries [T004],Opening businesses,1040.0,,1
2016-06,2016,6,Q2,2016-Q2,Manitoba,MB,Prairies,Province/Territory,Business sector industries [T004],Continuing businesses,26341.0,,1
2016-06,2016,6,Q2,2016-Q2,Manitoba,MB,Prairies,Province/Territory,Business sector industries [T004],Closing businesses,1101.0,,1
2016-06,2016,6,Q2,2016-Q2,Manitoba,MB,Prairies,Province/Territory,Business sector industries [T004],Reopening businesses,652.0,,1
2016-06,2016,6,Q2,2016-Q2,Manitoba,MB,Prairies,Province/Territory,Business sector industries [T004],Entrants,388.0,,1
2016-06,2016,6,Q2,2016-Q2,Manitoba,MB,Prairies,Province/Territory,Business sector industries [T004],Temporary closures,760.0,,1
2016-06,2016,6,Q2,2016-Q2,Manitoba,MB,Prairies,Province/Territory,Business sector industries [T004],Exits,341.0,,1
2016-06,2016,6,Q2,2016-Q2,Saskatchewan,SK,Prairies,Province/Territory,Business sector industries [T004],Active businesses,25095.0,,1
2016-06,2016,6,Q2,2016-Q2,Saskatchewan,SK,Prairies,Province/Territory,Business sector industries [T004],Opening businesses,1172.0,,1
2016-06,2016,6,Q2,2016-Q2,Saskatchewan,SK,Prairies,Province/Territory,Business sector industries [T004],Continuing businesses,23933.0,,1
2016-06,2016,6,Q2,2016-Q2,Saskatchewan,SK,Prairies,Province/Territory,Business sector industries [T004],Closing businesses,1236.0,,1
2016-06,2016,6,Q2,2016-Q2,Saskatchewan,SK,Prairies,Province/Territory,Business sector industries [T004],Reopening businesses,768.0,,1
2016-06,2016,6,Q2,2016-Q2,Saskatchewan,SK,Prairies,Province/Territory,Business sector industries [T004],Entrants,404.0,,1
2016-06,2016,6,Q2,2016-Q2,Saskatchewan,SK,Prairies,Province/Territory,Business sector industries [T004],Temporary closures,889.0,,1
2016-06,2016,6,Q2,2016-Q2,Saskatchewan,SK,Prairies,Province/Territory,Business sector industries [T004],Exits,347.0,,1
2016-06,2016,6,Q2,2016-Q2,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],Active businesses,121847.0,,1
2016-06,2016,6,Q2,2016-Q2,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],Opening businesses,5890.0,,1
2016-06,2016,6,Q2,2016-Q2,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],Continuing businesses,115686.0,,1
2016-06,2016,6,Q2,2016-Q2,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],Closing businesses,6243.0,,1
2016-06,2016,6,Q2,2016-Q2,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],Reopening businesses,4194.0,,1
2016-06,2016,6,Q2,2016-Q2,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],Entrants,1696.0,,1
2016-06,2016,6,Q2,2016-Q2,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],Temporary closures,4261.0,,1
2016-06,2016,6,Q2,2016-Q2,Alberta,AB,Prairies,Province/Territory,Business sector industries [T004],Exits,1982.0,,1
2016-06,2016,6,Q2,2016-Q2,British Columbia,BC,West,Province/Territory,Business sector industries [T004],Active businesses,141811.0,,1
