month,year,month_num,quarter_label,year_quarter,region,region_abbr,region_group,geo_level,industry,active_businesses,opening_businesses,continuing_businesses,closing_businesses,reopening_businesses,entrants,temporary_closures,exits,net_openings,gross_churn,closure_to_opening_ratio,entrant_share_of_openings,reopening_share_of_openings,exit_share_of_closings,temporary_closure_share_of_closings,formula_check_opening_eq_entrants_plus_reopening,formula_check_closing_eq_exits_plus_tempclosures,suppressed_measure_count,complete_row_all_8_measures
2018-08,2018,8,Q3,2018-Q3,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],17301.0,724.0,16543.0,952.0,462.0,262.0,600.0,352.0,-228.0,1676.0,1.3149171270718232,0.36187845303867405,0.638121546961326,0.3697478991596639,0.6302521008403361,1,1,0,1
2018-09,2018,9,Q3,2018-Q3,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],17279.0,769.0,16464.0,817.0,518.0,251.0,542.0,275.0,-48.0,1586.0,1.0624187256176854,0.32639791937581275,0.6736020806241872,0.33659730722154224,0.6634026927784578,1,1,0,1
2018-10,2018,10,Q4,2018-Q4,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],17329.0,790.0,16521.0,697.0,529.0,261.0,458.0,239.0,93.0,1487.0,0.8822784810126583,0.330379746835443,0.669620253164557,0.3428981348637016,0.6571018651362984,1,1,0,1
2018-11,2018,11,Q4,2018-Q4,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],17406.0,958.0,16494.0,804.0,574.0,384.0,498.0,306.0,154.0,1762.0,0.8392484342379958,0.40083507306889354,0.5991649269311065,0.3805970149253731,0.6194029850746269,1,1,0,1
2018-12,2018,12,Q4,2018-Q4,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],17329.0,707.0,16631.0,770.0,447.0,260.0,499.0,271.0,-63.0,1477.0,1.0891089108910892,0.36775106082036774,0.6322489391796322,0.35194805194805195,0.6480519480519481,1,1,0,1
2019-01,2019,1,Q1,2019-Q1,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],17196.0,674.0,16509.0,804.0,437.0,237.0,526.0,278.0,-130.0,1478.0,1.1928783382789319,0.3516320474777448,0.6483679525222552,0.34577114427860695,0.654228855721393,1,1,0,1
2019-02,2019,2,Q1,2019-Q1,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],17184.0,734.0,16464.0,768.0,484.0,250.0,510.0,258.0,-34.0,1502.0,1.0463215258855585,0.3405994550408719,0.659400544959128,0.3359375,0.6640625,1,1,0,1
2019-03,2019,3,Q1,2019-Q1,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],17270.0,702.0,16528.0,663.0,472.0,230.0,437.0,226.0,39.0,1365.0,0.9444444444444444,0.32763532763532766,0.6723646723646723,0.34087481146304677,0.6591251885369532,1,1,0,1
2019-04,2019,4,Q2,2019-Q2,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],17298.0,741.0,16540.0,726.0,494.0,247.0,498.0,228.0,15.0,1467.0,0.979757085020243,0.3333333333333333,0.6666666666666666,0.3140495867768595,0.6859504132231405,1,1,0,1
2019-05,2019,5,Q2,2019-Q2,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],17368.0,821.0,16563.0,748.0,539.0,282.0,497.0,251.0,73.0,1569.0,0.9110840438489647,0.34348355663824603,0.656516443361754,0.3355614973262032,0.6644385026737968,1,1,0,1
2019-06,2019,6,Q2,2019-Q2,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],17375.0,745.0,16667.0,750.0,479.0,266.0,460.0,290.0,-5.0,1495.0,1.0067114093959733,0.35704697986577183,0.6429530201342282,0.38666666666666666,0.6133333333333333,1,1,0,1
2019-07,2019,7,Q3,2019-Q3,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],17430.0,742.0,16716.0,725.0,486.0,256.0,454.0,271.0,17.0,1467.0,0.977088948787062,0.3450134770889488,0.6549865229110512,0.3737931034482759,0.6262068965517241,1,1,0,1
2019-08,2019,8,Q3,2019-Q3,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],17448.0,729.0,16729.0,695.0,492.0,237.0,451.0,244.0,34.0,1424.0,0.953360768175583,0.32510288065843623,0.6748971193415638,0.3510791366906475,0.6489208633093525,1,1,0,1
2019-09,2019,9,Q3,2019-Q3,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],17450.0,711.0,16699.0,740.0,435.0,276.0,451.0,289.0,-29.0,1451.0,1.0407876230661042,0.3881856540084388,0.6118143459915611,0.39054054054054055,0.6094594594594595,1,1,0,1
2019-10,2019,10,Q4,2019-Q4,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],17371.0,705.0,16645.0,738.0,482.0,223.0,461.0,277.0,-33.0,1443.0,1.0468085106382978,0.31631205673758866,0.6836879432624113,0.37533875338753386,0.6246612466124661,1,1,0,1
2019-11,2019,11,Q4,2019-Q4,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],17357.0,743.0,16615.0,716.0,500.0,243.0,464.0,252.0,27.0,1459.0,0.9636608344549125,0.32705248990578734,0.6729475100942126,0.35195530726256985,0.6480446927374302,1,1,0,1
2019-12,2019,12,Q4,2019-Q4,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],17294.0,717.0,16603.0,717.0,487.0,230.0,437.0,280.0,0.0,1434.0,1.0,0.3207810320781032,0.6792189679218968,0.3905160390516039,0.6094839609483961,1,1,0,1
2020-01,2020,1,Q1,2020-Q1,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],17245.0,707.0,16554.0,706.0,489.0,218.0,447.0,259.0,1.0,1413.0,0.9985855728429985,0.30834512022630833,0.6916548797736917,0.3668555240793201,0.6331444759206799,1,1,0,1
2020-02,2020,2,Q1,2020-Q1,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],17207.0,681.0,16552.0,674.0,473.0,208.0,429.0,245.0,7.0,1355.0,0.9897209985315712,0.3054331864904552,0.6945668135095447,0.36350148367952523,0.6364985163204748,1,1,0,1
2020-03,2020,3,Q1,2020-Q1,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],16900.0,565.0,16335.0,819.0,429.0,136.0,582.0,237.0,-254.0,1384.0,1.4495575221238939,0.2407079646017699,0.7592920353982301,0.2893772893772894,0.7106227106227107,1,1,0,1
2020-04,2020,4,Q2,2020-Q2,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],15627.0,531.0,15173.0,2057.0,377.0,154.0,1624.0,433.0,-1526.0,2588.0,3.8738229755178906,0.2900188323917137,0.7099811676082862,0.21050072921730675,0.7894992707826932,1,1,0,1
2020-05,2020,5,Q2,2020-Q2,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],15606.0,960.0,14656.0,1129.0,833.0,127.0,874.0,255.0,-169.0,2089.0,1.1760416666666667,0.13229166666666667,0.8677083333333333,0.22586359610274578,0.7741364038972542,1,1,0,1
2020-06,2020,6,Q2,2020-Q2,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],15964.0,1028.0,14827.0,803.0,863.0,165.0,589.0,214.0,225.0,1831.0,0.7811284046692607,0.1605058365758755,0.8394941634241245,0.26650062266500624,0.7334993773349938,1,1,0,1
2020-07,2020,7,Q3,2020-Q3,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],16244.0,891.0,15356.0,558.0,666.0,225.0,339.0,219.0,333.0,1449.0,0.6262626262626263,0.25252525252525254,0.7474747474747475,0.3924731182795699,0.6075268817204301,1,1,0,1
2020-08,2020,8,Q3,2020-Q3,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],16304.0,741.0,15597.0,552.0,555.0,186.0,351.0,201.0,189.0,1293.0,0.7449392712550608,0.25101214574898784,0.7489878542510121,0.3641304347826087,0.6358695652173914,1,1,0,1
2020-09,2020,9,Q3,2020-Q3,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],16627.0,804.0,15754.0,495.0,576.0,228.0,299.0,196.0,309.0,1299.0,0.6156716417910447,0.2835820895522388,0.7164179104477612,0.39595959595959596,0.604040404040404,1,1,0,1
2020-10,2020,10,Q4,2020-Q4,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],16726.0,783.0,15951.0,568.0,493.0,290.0,359.0,209.0,215.0,1351.0,0.7254150702426565,0.37037037037037035,0.6296296296296297,0.36795774647887325,0.6320422535211268,1,1,0,1
2020-11,2020,11,Q4,2020-Q4,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],16762.0,722.0,16030.0,627.0,441.0,281.0,401.0,226.0,95.0,1349.0,0.868421052631579,0.389196675900277,0.610803324099723,0.36044657097288674,0.6395534290271132,1,1,0,1
2020-12,2020,12,Q4,2020-Q4,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],16856.0,781.0,16092.0,636.0,556.0,225.0,429.0,207.0,145.0,1417.0,0.8143405889884763,0.2880921895006402,0.7119078104993598,0.32547169811320753,0.6745283018867925,1,1,0,1
2021-01,2021,1,Q1,2021-Q1,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],16965.0,770.0,16221.0,634.0,497.0,273.0,413.0,221.0,136.0,1404.0,0.8233766233766234,0.35454545454545455,0.6454545454545455,0.34858044164037855,0.6514195583596214,1,1,0,1
2021-02,2021,2,Q1,2021-Q1,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],16974.0,719.0,16290.0,680.0,469.0,250.0,437.0,243.0,39.0,1399.0,0.9457579972183588,0.3477051460361613,0.6522948539638387,0.3573529411764706,0.6426470588235295,1,1,0,1
2021-03,2021,3,Q1,2021-Q1,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],17084.0,735.0,16324.0,652.0,471.0,264.0,404.0,248.0,83.0,1387.0,0.8870748299319728,0.35918367346938773,0.6408163265306123,0.3803680981595092,0.6196319018404908,1,1,0,1
2021-04,2021,4,Q2,2021-Q2,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],16988.0,663.0,16337.0,755.0,396.0,267.0,497.0,258.0,-92.0,1418.0,1.138763197586727,0.40271493212669685,0.5972850678733032,0.34172185430463575,0.6582781456953642,1,1,0,1
2021-05,2021,5,Q2,2021-Q2,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],16973.0,663.0,16355.0,640.0,429.0,234.0,411.0,229.0,23.0,1303.0,0.9653092006033183,0.35294117647058826,0.6470588235294118,0.3578125,0.6421875,1,1,0,1
2021-06,2021,6,Q2,2021-Q2,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],16983.0,684.0,16336.0,659.0,421.0,263.0,418.0,241.0,25.0,1343.0,0.9634502923976608,0.3845029239766082,0.6154970760233918,0.36570561456752654,0.6342943854324734,1,1,0,1
2021-07,2021,7,Q3,2021-Q3,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],17027.0,673.0,16341.0,666.0,407.0,266.0,434.0,232.0,7.0,1339.0,0.9895988112927192,0.3952451708766716,0.6047548291233283,0.3483483483483483,0.6516516516516516,1,1,0,1
2021-08,2021,8,Q3,2021-Q3,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],16987.0,664.0,16355.0,673.0,398.0,266.0,431.0,242.0,-9.0,1337.0,1.0135542168674698,0.4006024096385542,0.5993975903614458,0.35958395245170877,0.6404160475482912,1,1,0,1
2021-09,2021,9,Q3,2021-Q3,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],17083.0,685.0,16320.0,667.0,414.0,271.0,416.0,251.0,18.0,1352.0,0.9737226277372263,0.3956204379562044,0.6043795620437956,0.37631184407796103,0.623688155922039,1,1,0,1
2021-10,2021,10,Q4,2021-Q4,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],17180.0,726.0,16436.0,607.0,473.0,253.0,441.0,166.0,119.0,1333.0,0.8360881542699724,0.3484848484848485,0.6515151515151515,0.27347611202635913,0.7265238879736409,1,1,0,1
2021-11,2021,11,Q4,2021-Q4,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],17218.0,710.0,16473.0,693.0,443.0,267.0,440.0,253.0,17.0,1403.0,0.976056338028169,0.376056338028169,0.6239436619718309,0.36507936507936506,0.6349206349206349,1,1,0,1
2021-12,2021,12,Q4,2021-Q4,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],17214.0,708.0,16489.0,716.0,415.0,293.0,460.0,256.0,-8.0,1424.0,1.0112994350282485,0.4138418079096045,0.5861581920903954,0.3575418994413408,0.6424581005586593,1,1,0,1
2022-01,2022,1,Q1,2022-Q1,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],17257.0,732.0,16516.0,699.0,447.0,285.0,431.0,268.0,33.0,1431.0,0.9549180327868853,0.38934426229508196,0.610655737704918,0.3834048640915594,0.6165951359084406,1,1,0,1
2022-02,2022,2,Q1,2022-Q1,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],17298.0,752.0,16562.0,704.0,443.0,309.0,449.0,255.0,48.0,1456.0,0.9361702127659575,0.4109042553191489,0.589095744680851,0.3622159090909091,0.6377840909090909,1,1,0,1
2022-03,2022,3,Q1,2022-Q1,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],17330.0,722.0,16575.0,723.0,414.0,308.0,456.0,267.0,-1.0,1445.0,1.0013850415512466,0.4265927977839335,0.5734072022160664,0.36929460580912865,0.6307053941908713,1,1,0,1
2022-04,2022,4,Q2,2022-Q2,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],17356.0,734.0,16618.0,696.0,466.0,268.0,459.0,237.0,38.0,1430.0,0.9482288828337875,0.3651226158038147,0.6348773841961853,0.34051724137931033,0.6594827586206896,1,1,0,1
2022-05,2022,5,Q2,2022-Q2,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],17339.0,706.0,16646.0,722.0,437.0,269.0,458.0,264.0,-16.0,1428.0,1.0226628895184136,0.3810198300283286,0.6189801699716714,0.3656509695290859,0.6343490304709142,1,1,0,1
2022-06,2022,6,Q2,2022-Q2,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],17297.0,690.0,16651.0,698.0,422.0,268.0,430.0,268.0,-8.0,1388.0,1.0115942028985507,0.3884057971014493,0.6115942028985507,0.3839541547277937,0.6160458452722063,1,1,0,1
2022-07,2022,7,Q3,2022-Q3,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],17364.0,742.0,16617.0,707.0,456.0,286.0,423.0,284.0,35.0,1449.0,0.9528301886792453,0.38544474393531,0.6145552560646901,0.4016973125884017,0.5983026874115983,1,1,0,1
2022-08,2022,8,Q3,2022-Q3,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],17337.0,787.0,16616.0,756.0,478.0,309.0,475.0,281.0,31.0,1543.0,0.9606099110546379,0.3926302414231258,0.6073697585768743,0.3716931216931217,0.6283068783068783,1,1,0,1
2022-09,2022,9,Q3,2022-Q3,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],17361.0,703.0,16611.0,716.0,449.0,254.0,474.0,242.0,-13.0,1419.0,1.0184921763869133,0.3613086770981508,0.6386913229018493,0.33798882681564246,0.6620111731843575,1,1,0,1
2022-10,2022,10,Q4,2022-Q4,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],17296.0,693.0,16590.0,728.0,421.0,272.0,463.0,265.0,-35.0,1421.0,1.0505050505050506,0.3924963924963925,0.6075036075036075,0.364010989010989,0.635989010989011,1,1,0,1
2022-11,2022,11,Q4,2022-Q4,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],17328.0,706.0,16598.0,691.0,465.0,241.0,452.0,239.0,15.0,1397.0,0.9787535410764873,0.3413597733711048,0.6586402266288952,0.3458755426917511,0.6541244573082489,1,1,0,1
2022-12,2022,12,Q4,2022-Q4,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],17342.0,702.0,16635.0,683.0,475.0,227.0,425.0,258.0,19.0,1385.0,0.9729344729344729,0.32336182336182334,0.6766381766381766,0.37774524158125916,0.6222547584187409,1,1,0,1
2023-01,2023,1,Q1,2023-Q1,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],17372.0,724.0,16642.0,696.0,456.0,268.0,461.0,235.0,28.0,1420.0,0.9613259668508287,0.3701657458563536,0.6298342541436464,0.33764367816091956,0.6623563218390804,1,1,0,1
2023-02,2023,2,Q1,2023-Q1,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],17363.0,711.0,16667.0,711.0,464.0,247.0,449.0,262.0,0.0,1422.0,1.0,0.34739803094233473,0.6526019690576652,0.36849507735583686,0.6315049226441631,1,1,0,1
2023-03,2023,3,Q1,2023-Q1,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],17325.0,673.0,16634.0,733.0,429.0,244.0,508.0,225.0,-60.0,1406.0,1.089153046062407,0.362555720653789,0.637444279346211,0.3069577080491132,0.6930422919508867,1,1,0,1
2023-04,2023,4,Q2,2023-Q2,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],17351.0,770.0,16581.0,735.0,512.0,258.0,486.0,249.0,35.0,1505.0,0.9545454545454546,0.33506493506493507,0.6649350649350649,0.33877551020408164,0.6612244897959184,1,1,0,1
2023-05,2023,5,Q2,2023-Q2,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],17385.0,739.0,16654.0,700.0,476.0,263.0,444.0,256.0,39.0,1439.0,0.9472259810554804,0.35588633288227334,0.6441136671177267,0.3657142857142857,0.6342857142857142,1,1,0,1
2023-06,2023,6,Q2,2023-Q2,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],17385.0,751.0,16646.0,749.0,490.0,261.0,499.0,250.0,2.0,1500.0,0.9973368841544608,0.34753661784287615,0.6524633821571239,0.33377837116154874,0.6662216288384513,1,1,0,1
2023-07,2023,7,Q3,2023-Q3,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],17381.0,699.0,16679.0,731.0,454.0,245.0,499.0,232.0,-32.0,1430.0,1.045779685264664,0.35050071530758226,0.6494992846924177,0.3173734610123119,0.6826265389876881,1,1,0,1
2023-08,2023,8,Q3,2023-Q3,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],17412.0,794.0,16678.0,690.0,502.0,292.0,439.0,251.0,104.0,1484.0,0.8690176322418136,0.3677581863979849,0.6322418136020151,0.36376811594202896,0.636231884057971,1,1,0,1
2023-09,2023,9,Q3,2023-Q3,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],17397.0,696.0,16669.0,734.0,435.0,261.0,474.0,260.0,-38.0,1430.0,1.0545977011494252,0.375,0.625,0.3542234332425068,0.6457765667574932,1,1,0,1
2023-10,2023,10,Q4,2023-Q4,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],17378.0,696.0,16669.0,691.0,445.0,251.0,479.0,212.0,5.0,1387.0,0.992816091954023,0.36063218390804597,0.639367816091954,0.3068017366136035,0.6931982633863966,1,1,0,1
2023-11,2023,11,Q4,2023-Q4,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],17428.0,705.0,16699.0,689.0,447.0,258.0,427.0,262.0,16.0,1394.0,0.9773049645390071,0.3659574468085106,0.6340425531914894,0.3802612481857765,0.6197387518142236,1,1,0,1
2023-12,2023,12,Q4,2023-Q4,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],17431.0,725.0,16706.0,715.0,455.0,270.0,460.0,255.0,10.0,1440.0,0.9862068965517241,0.3724137931034483,0.6275862068965518,0.35664335664335667,0.6433566433566433,1,1,0,1
2024-01,2024,1,Q1,2024-Q1,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],17407.0,721.0,16688.0,737.0,464.0,257.0,447.0,290.0,-16.0,1458.0,1.0221914008321775,0.3564493758668516,0.6435506241331485,0.39348710990502034,0.6065128900949797,1,1,0,1
2024-02,2024,2,Q1,2024-Q1,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],17422.0,747.0,16695.0,721.0,460.0,287.0,460.0,261.0,26.0,1468.0,0.965194109772423,0.38420348058902276,0.6157965194109772,0.361997226074896,0.6380027739251041,1,1,0,1
2024-03,2024,3,Q1,2024-Q1,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],17443.0,730.0,16708.0,722.0,476.0,254.0,449.0,273.0,8.0,1452.0,0.989041095890411,0.34794520547945207,0.6520547945205479,0.3781163434903047,0.6218836565096952,1,1,0,1
2024-04,2024,4,Q2,2024-Q2,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],17404.0,709.0,16696.0,744.0,446.0,263.0,456.0,288.0,-35.0,1453.0,1.0493653032440056,0.3709449929478138,0.6290550070521862,0.3870967741935484,0.6129032258064516,1,1,0,1
2024-05,2024,5,Q2,2024-Q2,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],17404.0,750.0,16656.0,766.0,472.0,278.0,487.0,279.0,-16.0,1516.0,1.0213333333333334,0.37066666666666664,0.6293333333333333,0.3642297650130548,0.6357702349869452,1,1,0,1
2024-06,2024,6,Q2,2024-Q2,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],17399.0,746.0,16663.0,751.0,473.0,273.0,461.0,290.0,-5.0,1497.0,1.0067024128686326,0.36595174262734587,0.6340482573726541,0.38615179760319573,0.6138482023968043,1,1,0,1
2024-07,2024,7,Q3,2024-Q3,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],17400.0,698.0,16693.0,729.0,448.0,250.0,434.0,295.0,-31.0,1427.0,1.0444126074498568,0.35816618911174786,0.6418338108882522,0.4046639231824417,0.5953360768175583,1,1,0,1
2024-08,2024,8,Q3,2024-Q3,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],17345.0,758.0,16618.0,783.0,487.0,271.0,493.0,290.0,-25.0,1541.0,1.0329815303430079,0.3575197889182058,0.6424802110817942,0.37037037037037035,0.6296296296296297,1,1,0,1
2024-09,2024,9,Q3,2024-Q3,New Brunswick,NB,Atlantic,Province/Territory,Business sector industries [T004],17442.0,773.0,16624.0,709.0,519.0,254.0,467.0,242.0,64.0,1482.0,0.9172056921086675,0.32858990944372574,0.6714100905562742,0.34132581100141046,0.6586741889985895,1,1,0,1
